DATE,TIME,val,INJURIES,FATALITIES,PROPERTY LOSS,lat,lon,MAGNITUDE
2011-02-27,23:52:00,61,0,0,0,38.74,-89.68,EG
2011-02-27,23:55:00,53,0,0,0,38.54,-89.7,MG
2011-02-28,00:00:00,52,0,0,0,39.18,-89.65,MG
2011-02-27,23:55:00,61,0,0,0.002,38.8,-89.63,EG
2011-02-27,23:50:00,61,0,0,0,38.9,-89.75,EG
2011-02-28,00:10:00,61,0,0,0,38.53,-89.47,EG
2011-02-28,00:18:00,61,0,0,0,38.44,-89.27,EG
2011-02-28,00:00:00,70,0,0,0.147,39.94,-85.84,EG
2011-02-27,22:15:00,56,0,0,0.01,39.8,-87.36,EG
2011-02-24,22:05:00,65,0,0,0.015,34.22,-88.08,EG
2011-02-24,22:15:00,50,0,0,0.001,34.13,-87.99,EG
2011-02-24,22:25:00,65,0,0,0.01,33.76,-88.11,EG
2011-02-24,20:23:00,50,0,0,0,35.67,-88.24,EG
2011-02-24,20:30:00,65,0,0,0.15,36.39,-88.15,EG
2011-02-24,21:15:00,50,0,0,0,34.39,-88.92,EG
2011-02-24,21:00:00,50,0,0,0,34.27,-89.23,EG
2011-02-24,21:05:00,50,0,0,0,33.96,-89.21,EG
2011-02-24,21:30:00,50,0,0,0,34.38,-88.7,EG
2011-02-24,21:25:00,51,0,0,0,34.27,-88.77,MG
2011-02-24,21:38:00,50,0,0,0,33.97,-88.62,EG
2011-02-24,21:50:00,50,0,0,0,34.5,-88.22,EG
2011-02-24,21:45:00,50,0,0,0,34.39,-88.4,EG
2011-02-24,21:55:00,50,0,0,0,34.77,-88.14,EG
2011-02-24,22:34:00,60,0,0,0.005,33.75,-87.87,EG
2011-02-24,22:42:00,50,0,0,0.002,33.91,-87.74,EG
2011-02-24,22:37:00,60,0,0,0.01,33.75,-87.83,EG
2011-02-24,22:48:00,50,0,0,0.002,34.05,-87.53,EG
2011-02-24,23:05:00,50,0,0,0.002,33.7,-87.53,EG
2011-02-24,23:02:00,50,0,0,0.003,33.93,-87.37,EG
2011-02-24,23:02:00,50,0,0,0.002,33.88,-87.41,EG
2011-02-24,23:10:00,50,0,0,0.002,34.08,-87.21,EG
2011-02-24,23:10:00,60,0,0,0.01,34.18,-87.14,EG
2011-02-24,23:52:00,50,0,0,0.001,33.85,-86.66,EG
2011-02-24,23:09:00,60,0,0,0.01,33.85,-87.27,EG
2011-02-24,23:10:00,50,0,0,0.002,33.91,-87.25,EG
2011-02-24,23:22:00,50,0,0,0.002,33.83,-87.09,EG
2011-02-24,23:18:00,50,0,0,0.002,33.91,-87.09,EG
2011-02-24,23:25:00,50,0,0,0.002,33.67,-87.18,EG
2011-02-24,23:32:00,50,0,0,0.002,33.24,-87.55,EG
2011-02-24,23:28:00,52,0,0,0,33.24,-87.59,EG
2011-02-24,23:36:00,50,0,0,0.002,33.65,-87.06,EG
2011-02-24,23:41:00,50,0,0,0.002,33.72,-86.89,EG
2011-02-24,23:40:00,50,0,0,0.001,32.6,-88.18,EG
2011-02-24,23:50:00,50,0,0,0.005,33.58,-86.93,EG
2011-02-24,23:47:00,50,0,0,0.002,33.62,-86.92,EG
2011-02-24,23:47:00,50,0,0,0.005,33.63,-86.91,EG
2011-02-24,23:40:00,50,0,0,0.002,32.5,-88.3,EG
2011-02-24,23:41:00,50,0,0,0.002,32.54,-88.24,EG
2011-02-24,23:47:00,50,0,0,0.002,33.97,-86.64,EG
2011-02-24,23:55:00,55,0,0,0.005,33.66,-86.81,EG
2011-02-24,23:55:00,50,0,0,0.001,32.5,-88.12,EG
2011-02-24,23:56:00,50,0,0,0,33.64,-86.8,EG
2011-02-24,23:56:00,50,0,0,0.001,33.92,-86.53,EG
2011-02-24,23:59:00,55,0,0,0.001,33.69,-86.68,EG
2011-02-24,23:57:00,55,0,0,0.003,33.92,-86.51,EG
2011-02-24,23:20:00,50,0,0,0.006,35.16,-86.56,EG
2011-02-24,23:30:00,50,0,0,0.006,35.24,-86.61,EG
2011-02-25,00:10:00,50,0,0,0.004,33.59,-86.61,EG
2011-02-25,00:11:00,50,0,0,0.005,34,-86.25,EG
2011-02-25,00:13:00,50,0,0,0.002,34,-86.19,EG
2011-02-25,00:15:00,65,0,0,0.008,34.19,-86.1,ES
2011-02-25,00:26:00,50,0,0,0.001,33.69,-86.28,EG
2011-02-25,00:26:00,50,0,0,0.005,34.02,-86.01,EG
2011-02-25,00:25:00,50,0,0,0.002,33.6,-86.49,EG
2011-02-25,00:27:00,50,0,0,0.002,33.8,-86.14,EG
2011-02-25,00:40:00,50,0,0,0.002,33.59,-86.28,EG
2011-02-25,00:35:00,50,0,0,0.001,34.21,-85.8,EG
2011-02-25,01:22:00,50,0,0,0.001,33.47,-85.82,EG
2011-02-25,01:22:00,50,0,0,0.002,33.63,-85.58,EG
2011-02-25,01:31:00,50,0,0,0.002,33.13,-86.05,EG
2011-02-25,01:35:00,50,0,0,0.002,33.37,-85.77,EG
2011-02-25,00:28:00,52,0,0,0.001,33.26,-86.82,EG
2011-02-25,01:08:00,50,0,0,0,33.59,-85.85,MG
2011-02-24,20:15:00,67,0,0,0.7,33.5,-90.32,EG
2011-02-24,20:20:00,65,0,0,0.03,33.65,-90.21,EG
2011-02-24,20:15:00,60,0,0,0.01,33.17,-90.5,EG
2011-02-24,20:30:00,55,0,0,0.003,33.78,-89.81,EG
2011-02-24,20:30:00,51,0,0,0,33.83,-89.8,MG
2011-02-24,20:35:00,65,0,0,0.025,33.5,-89.92,EG
2011-02-24,20:40:00,60,0,0,0.055,32.86,-90.41,EG
2011-02-24,20:50:00,60,0,0,0.01,33.12,-90.05,EG
2011-02-24,20:47:00,70,0,0,0.2,33.49,-89.75,EG
2011-02-24,21:02:00,70,0,0,0.2,33.62,-89.48,EG
2011-02-24,21:18:00,50,0,0,0.003,33.06,-89.59,EG
2011-02-24,21:25:00,50,0,0,0.003,32.53,-90.16,EG
2011-02-24,21:10:00,65,0,0,0.05,33.3,-89.43,EG
2011-02-24,21:35:00,55,0,0,0.005,32.87,-89.68,EG
2011-02-24,21:44:00,50,0,0,0.005,33.43,-88.86,EG
2011-02-24,21:50:00,50,0,0,0.003,32.37,-90.05,EG
2011-02-24,21:30:00,50,0,0,0.003,33.72,-88.95,EG
2011-02-24,21:53:00,65,0,0,0.15,33.6,-88.66,EG
2011-02-24,21:57:00,58,0,0,0.003,33.53,-88.63,EG
2011-02-24,21:55:00,50,0,0,0.008,32.28,-90,EG
2011-02-24,22:03:00,50,0,0,0.003,32.99,-89.06,EG
2011-02-24,22:15:00,50,0,0,0.05,33.51,-88.4,EG
2011-02-24,22:15:00,60,0,0,0.01,33.68,-88.33,EG
2011-02-24,22:17:00,50,0,0,0,32.92,-88.95,EG
2011-02-24,23:04:00,50,0,0,0.003,32.49,-88.84,EG
2011-02-24,23:18:00,50,0,0,0.003,32.07,-89.26,EG
2011-02-28,00:00:00,61,0,0,0.004,34.77,-87.28,EG
2011-02-24,20:35:00,50,0,0,0,32.98,-90.33,EG
2011-02-24,22:17:00,50,0,0,0,32.91,-88.94,EG
2011-02-28,08:15:00,50,0,0,0.002,39.92,-78.39,EG
2011-02-28,18:14:00,50,0,0,0.004,33.93,-82.63,EG
2011-02-28,18:10:00,55,0,0,0.001,34.81,-80.84,EG
2011-02-28,18:18:00,55,0,0,0.003,34.52,-80.95,EG
2011-02-28,18:28:00,55,0,0,0.003,34.38,-81.1,EG
2011-02-28,18:18:00,60,0,0,0.004,34.24,-81.79,EG
2011-02-28,18:28:00,80,0,0,0.075,34.22,-81.72,EG
2011-02-28,18:24:00,50,0,0,0.003,34.1,-81.89,EG
2011-02-28,18:42:00,50,0,0,0.004,33.93,-81.77,EG
2011-02-28,18:40:00,60,0,0,0.008,34.25,-80.6,EG
2011-02-28,18:38:00,60,0,0,0.008,33.88,-82.01,EG
2011-02-28,18:42:00,50,0,0,0.001,34.17,-81.39,EG
2011-02-28,19:15:00,50,0,0,0.014,33.98,-81.08,EG
2011-02-28,19:28:00,50,0,0,0.003,34.57,-79.98,EG
2011-02-28,05:50:00,55,0,0,0.075,37.7,-83.97,EG
2011-02-28,06:00:00,60,0,0,0.1,37.7,-83.97,EG
2011-02-28,05:55:00,55,0,0,0.01,37.82,-84.07,EG
2011-02-28,06:00:00,60,0,0,0.05,37.82,-83.92,EG
2011-02-28,06:00:00,50,0,0,0.002,37.74,-83.63,EG
2011-02-28,06:25:00,55,0,0,0.005,37.82,-83.47,EG
2011-02-28,06:30:00,50,0,0,0,37.83,-83.25,EG
2011-02-28,06:35:00,50,0,0,0.002,37.22,-84.63,EG
2011-02-28,06:35:00,60,0,0,0.05,37.58,-83.72,EG
2011-02-28,06:36:00,50,0,0,0,37.82,-83.15,EG
2011-02-28,06:50:00,50,0,0,0,36.98,-84.58,EG
2011-02-28,06:48:00,60,0,0,0.016,37.75,-83.14,EG
2011-02-28,06:55:00,50,0,0,0.005,37.75,-83.07,EG
2011-02-28,07:05:00,60,0,0,0.05,37.1,-84.6,EG
2011-02-28,07:00:00,55,0,0,0.02,37.55,-83.38,EG
2011-02-28,07:15:00,55,0,0,0.025,37.11,-84.08,EG
2011-02-28,07:25:00,60,0,0,0.01,36.93,-84.05,EG
2011-02-28,08:15:00,50,0,0,0.001,37.18,-82.92,EG
2011-02-28,08:27:00,60,0,0,0.025,37.17,-83.37,EG
2011-02-28,08:30:00,50,0,0,0.008,36.6,-83.72,EG
2011-02-28,06:28:00,55,0,0,0.015,37.74,-83.45,EG
2011-02-28,06:30:00,55,0,0,0.01,37.74,-83.4,EG
2011-02-28,06:32:00,55,0,0,0.002,37.73,-83.37,EG
2011-02-28,06:44:00,55,0,0,0.01,37.75,-83.17,EG
2011-02-28,16:18:00,50,0,0,0.01,35.79,-80.42,EG
2011-02-28,16:38:00,50,0,0,0,35.89,-79.99,EG
2011-02-28,18:20:00,50,0,0,0,35.21,-79.49,EG
2011-02-28,06:30:00,50,0,0,0,37.79,-83.55,EG
2011-02-28,06:17:00,55,0,0,0.03,37.7,-83.97,EG
2011-03-04,22:37:00,52,0,0,0,36.32,-92.38,MG
2011-03-06,17:00:00,70,0,0,0.004,35.06,-78.14,EG
2011-03-09,14:47:00,50,0,0,0.001,33.51,-82.3,EG
2011-03-09,14:42:00,70,0,0,0.01,33.49,-82.23,EG
2011-03-09,15:05:00,50,0,0,0.001,33.46,-82.06,EG
2011-03-09,15:39:00,60,0,0,0.002,33.42,-81.78,EG
2011-03-04,21:40:00,52,0,0,0,33.6,-102.02,MG
2011-03-19,16:45:00,60,0,0,0,34,-81.77,EG
2011-03-19,16:49:00,60,0,0,0,34.22,-81.72,EG
2011-03-19,18:14:00,50,0,0,0,33.8,-81.27,EG
2011-03-19,16:50:00,55,0,0,0.004,34.07,-81.8,EG
2011-03-19,16:51:00,55,0,0,0.016,34.22,-81.72,EG
2011-03-19,19:03:00,50,0,0,0.002,33.73,-81.1,EG
2011-03-19,19:03:00,50,0,0,0.002,33.73,-81.1,EG
2011-03-19,18:15:00,50,0,0,0.008,33.74,-81.26,EG
2011-02-28,03:10:00,50,0,0,0.002,39.63,-84.93,EG
2011-02-28,03:45:00,50,0,0,0.004,39.08,-85.13,EG
2011-02-28,03:51:00,51,0,0,0,39.59,-84.22,MG
2011-02-28,04:00:00,50,0,0,0.001,39.43,-84.37,EG
2011-02-28,04:00:00,60,0,0,0.025,39.84,-83.5,EG
2011-02-28,04:14:00,50,0,0,0.003,39.12,-84.54,EG
2011-02-28,04:25:00,55,0,0,0,39.42,-83.82,MG
2011-02-28,05:10:00,50,0,0,0.004,39.18,-83.92,EG
2011-03-05,12:13:00,52,0,0,0,30.23,-90.87,EG
2011-03-05,12:20:00,51,0,0,0,30.38,-91.17,MG
2011-03-05,12:23:00,60,0,0,0.001,30.34,-90.89,EG
2011-03-05,12:31:00,55,0,0,0.001,29.75,-90.82,EG
2011-03-05,13:29:00,70,0,0,0.04,29.9,-90.12,EG
2011-03-05,13:30:00,70,0,0,0.01,29.68,-90.1,EG
2011-03-05,12:04:00,60,0,0,0.005,30.27,-91.18,EG
2011-03-05,12:15:00,60,0,0,0.002,30.23,-90.92,EG
2011-03-05,12:13:00,60,1,0,0.005,30.18,-90.92,EG
2011-03-05,13:00:00,60,0,0,0.005,29.47,-90.57,EG
2011-03-05,12:30:00,60,0,0,0.001,30.3,-90.9,EG
2011-03-22,16:13:00,52,0,0,0.001,41.22,-94.86,EG
2011-03-22,16:38:00,54,0,0,0,42.05,-94.79,MG
2011-03-22,20:45:00,52,0,0,0,40.89,-92.81,EG
2011-03-22,16:43:00,56,0,0,0.002,42.05,-94.78,MG
2011-03-22,16:51:00,56,0,0,0.002,41.3,-94.57,MG
2011-03-22,18:12:00,50,0,0,0,42.4,-94.63,MG
2011-03-13,19:48:00,51,0,0,0,45.03,-120.54,MG
2011-03-13,18:10:00,55,0,0,0,45.33,-120.79,MG
2011-03-13,19:40:00,61,0,0,0.005,45.84,-119.16,EG
2011-03-13,18:38:00,54,0,0,0,45.38,-120.46,MG
2011-03-13,20:45:00,51,0,0,0,46.1,-118.28,MG
2011-03-13,20:50:00,52,0,0,0.001,46.04,-118.39,EG
2011-03-13,21:09:00,51,0,0,0,46.32,-117.97,MG
2011-03-22,16:55:00,52,0,0,0.02,40.95,-94.69,EG
2011-03-22,16:22:00,52,0,0,0.02,41.26,-94.89,EG
2011-02-28,04:34:00,50,0,0,0.002,38.96,-84.46,EG
2011-02-28,04:55:00,55,0,0,0.015,39.28,-83.6,EG
2011-02-28,04:55:00,53,0,0,0,39.82,-82.93,MG
2011-02-28,04:53:00,57,0,0,0.005,39.85,-82.6,MG
2011-02-28,04:53:00,52,0,0,0,40.02,-82.47,MG
2011-02-28,04:46:00,56,0,0,0.024,40.1,-82.52,EG
2011-02-28,04:59:00,50,0,0,0.002,38.97,-84.08,EG
2011-02-28,05:08:00,50,0,0,0.002,38.92,-83.98,EG
2011-02-28,05:10:00,50,0,0,0.002,39.22,-83.43,EG
2011-02-28,05:30:00,50,0,0,0.002,39.07,-83.02,EG
2011-02-28,05:15:00,55,0,0,0.007,39.37,-82.98,EG
2011-02-28,05:15:00,54,0,0,0,39.37,-82.98,MG
2011-02-28,05:05:00,55,0,0,0.005,38.53,-83.95,EG
2011-02-28,05:20:00,55,0,0,0.02,39.9,-82.53,EG
2011-02-28,05:20:00,50,0,0,0.002,39.58,-82.53,EG
2011-02-28,05:25:00,50,0,0,0.002,39.53,-82.42,EG
2011-02-28,05:33:00,50,0,0,0.002,39.47,-82.37,EG
2011-02-28,06:03:00,50,0,0,0.001,38.85,-82.85,EG
2011-02-28,06:08:00,50,0,0,0.001,38.73,-82.83,EG
2011-02-28,04:50:00,78,0,0,0.05,40.09,-82.43,EG
2011-02-28,07:05:00,50,0,0,0.002,38.12,-82.18,EG
2011-02-28,06:30:00,50,0,0,0.005,39.18,-81.53,EG
2011-02-28,08:05:00,50,0,0,0.001,38.1,-81.25,EG
2011-02-28,08:07:00,50,0,0,0.001,38.12,-81.12,EG
2011-02-28,07:30:00,50,0,0,0.02,38.32,-81.71,EG
2011-02-28,08:00:00,50,0,0,0.02,38.63,-80.82,EG
2011-02-28,08:05:00,50,0,0,0.02,38.66,-80.68,EG
2011-02-28,09:10:00,50,0,0,0.001,37.33,-81.68,EG
2011-02-28,09:10:00,50,0,0,0.001,37.36,-81.55,EG
2011-02-28,08:15:00,50,0,0,0.005,38.27,-80.77,EG
2011-02-28,08:20:00,50,0,0,0.002,38.22,-80.68,EG
2011-02-28,08:15:00,50,0,0,0.002,38.2,-80.85,EG
2011-02-28,07:35:00,50,0,0,0.001,38.35,-81.63,EG
2011-02-28,07:37:00,55,0,0,0.001,38.37,-81.6,MG
2011-02-28,06:58:00,61,0,0,0.002,38.43,-82.13,EG
2011-02-28,08:30:00,50,0,0,0.01,38.48,-80.42,EG
2011-02-28,07:30:00,50,0,0,0.005,39.28,-80.35,EG
2011-02-28,07:15:00,50,0,0,0.002,39.4,-80.3,EG
2011-02-28,08:50:00,50,0,0,0.002,38.13,-80.22,EG
2011-02-28,06:20:00,50,0,0,0.005,38.33,-82.97,EG
2011-02-28,06:22:00,50,0,0,0.001,38.46,-82.62,EG
2011-02-28,06:25:00,50,0,0,0.008,38.46,-82.66,EG
2011-02-28,05:20:00,50,0,0,0.005,39.72,-82.2,EG
2011-02-28,06:15:00,50,0,0,0.01,39.05,-82.63,EG
2011-02-28,06:30:00,50,0,0,0.005,39.28,-81.92,EG
2011-02-28,05:35:00,50,0,0,0.005,39.6,-82.08,EG
2011-02-28,06:20:00,50,0,0,0.01,39.33,-82.1,EG
2011-02-28,06:15:00,50,0,0,0.005,39.38,-81.67,EG
2011-02-28,06:15:00,50,0,0,0.002,39.52,-81.41,EG
2011-02-28,06:25:00,50,0,0,0.002,39.48,-81.27,EG
2011-02-28,06:00:00,50,0,0,0.015,39.27,-82.63,EG
2011-02-28,00:45:00,52,0,0,0.006,38.32,-88.9,EG
2011-02-28,00:55:00,70,0,0,0.06,38.5,-88.66,EG
2011-02-28,01:14:00,56,0,0,0.005,38.31,-88.59,MG
2011-02-28,02:45:00,65,0,0,0.01,37.31,-88.78,EG
2011-02-28,01:34:00,56,0,0,0.015,38.38,-87.92,EG
2011-02-28,03:15:00,52,0,0,0.008,37.18,-88.32,EG
2011-03-22,15:00:00,55,0,0,0.01,40.6,-96.1,EG
2011-03-22,14:45:00,52,0,0,0,40.54,-96.3,EG
2011-03-22,15:40:00,52,0,0,0,40.98,-95.42,EG
2011-03-08,16:30:00,60,0,0,0.001,30.66,-90.24,EG
2011-03-09,06:30:00,67,0,0,0,30,-90.25,MG
2011-03-09,07:34:00,60,0,0,0.02,30.45,-89.16,EG
2011-03-09,07:38:00,70,0,0,0.05,30.43,-89.05,EG
2011-03-14,11:50:00,50,0,0,0.001,33.15,-89.91,EG
2011-03-14,12:52:00,74,0,0,0.045,32.16,-90.14,EG
2011-03-14,13:45:00,50,0,0,0.008,31.73,-90,EG
2011-03-09,07:45:00,60,0,0,0.002,30.45,-89.03,EG
2011-03-14,14:10:00,50,0,0,0,32.33,-89.23,EG
2011-03-09,07:47:00,60,0,0,0,30.48,-88.9,EG
2011-03-14,14:39:00,50,0,0,0.01,32.24,-88.93,EG
2011-03-09,07:47:00,60,0,0,0,30.46,-88.99,EG
2011-03-14,14:55:00,50,0,0,0.003,32.41,-88.72,EG
2011-03-09,08:00:00,60,0,0,0,30.68,-88.57,EG
2011-03-14,12:40:00,52,0,0,0.001,32.43,-90.08,EG
2011-03-09,08:00:00,52,0,0,0,30.39,-88.65,MG
2011-03-09,06:20:00,61,0,0,0,30.59,-89.75,EG
2011-03-09,07:20:00,61,0,0,0.01,30.42,-89.43,EG
2011-03-13,17:27:00,75,0,0,0,43.42,-124.25,MG
2011-03-13,17:27:00,70,0,0,0,42.05,-124.28,MG
2011-03-13,17:27:00,68,0,0,0,42.73,-123.42,MG
2011-03-13,17:27:00,61,0,0,0,42.62,-123.37,EG
2011-03-13,17:27:00,61,0,0,0,42.2,-122.7,EG
2011-03-09,14:35:00,50,0,0,0,31.87,-82.6,EG
2011-03-09,14:53:00,50,0,0,0.001,31.62,-82.56,EG
2011-03-09,15:15:00,50,0,0,0,31.82,-82.28,EG
2011-03-09,15:22:00,50,0,0,0.001,31.54,-82.48,EG
2011-03-09,16:00:00,50,0,0,0.003,31.68,-82.06,EG
2011-02-28,03:55:00,61,0,0,0.015,36.59,-88.52,EG
2011-03-13,17:00:00,52,0,0,0.001,44.67,-121.15,MG
2011-02-28,09:14:00,61,0,0,0,38.61,-79.62,EG
2011-03-23,13:40:00,52,0,0,0.004,37.9,-83.45,EG
2011-03-06,16:13:00,50,0,0,0.003,35.55,-78.59,EG
2011-03-06,16:23:00,50,0,0,0,36.16,-78.27,EG
2011-03-06,16:30:00,50,0,0,0,34.92,-78.29,EG
2011-03-06,16:50:00,50,0,0,0,36.28,-78.02,EG
2011-03-06,16:55:00,50,0,0,0,36.25,-77.96,EG
2011-02-28,12:52:00,50,0,0,0,36.11,-81.84,EG
2011-02-28,14:40:00,50,0,0,0,35.37,-83.56,EG
2011-02-28,14:40:00,50,0,0,0,35.83,-82.18,EG
2011-02-28,15:08:00,50,0,0,0,35.31,-83.18,EG
2011-02-28,15:09:00,55,0,0,0,35.59,-81.99,EG
2011-02-28,15:10:00,65,0,0,0,35.75,-81.68,EG
2011-02-28,15:21:00,50,0,0,0,35.8,-81.43,EG
2011-02-28,15:29:00,50,0,0,0,35.73,-81.34,EG
2011-02-28,02:20:00,70,0,0,0.06,37.47,-89.02,EG
2011-03-21,15:02:00,55,0,0,0.01,39.09,-83.5,EG
2011-03-21,15:38:00,50,0,0,0.002,38.91,-83.4,EG
2011-03-23,13:57:00,50,0,0,0.015,38.77,-84,EG
2011-03-23,12:07:00,50,0,0,0.001,39.53,-84.41,EG
2011-03-23,14:00:00,55,0,0,0.03,38.74,-84.06,EG
2011-02-28,09:15:00,50,0,0,0.002,35.98,-84.57,EG
2011-03-23,13:12:00,50,0,0,0.001,38.93,-84.53,EG
2011-03-23,13:25:00,55,0,0,0.015,38.75,-84.92,EG
2011-03-23,13:35:00,56,0,0,0,38.75,-84.78,EG
2011-03-23,13:40:00,50,0,0,0.001,38.95,-84.28,EG
2011-03-23,13:48:00,50,0,0,0.005,39.49,-83.5,EG
2011-03-23,14:01:00,55,0,0,0.005,39.07,-83.6,EG
2011-02-28,10:45:00,55,0,0,0.02,36.27,-83.21,EG
2011-02-28,11:48:00,52,0,0,0.005,36.12,-84.13,EG
2011-02-28,13:00:00,50,0,0,0.005,35.09,-85.63,EG
2011-02-28,12:10:00,50,0,0,0.012,35.77,-83.4,EG
2011-03-23,13:18:00,50,1,0,0.01,39.25,-84.32,EG
2011-03-23,14:02:00,55,1,0,0.01,39.13,-83.56,EG
2011-02-28,13:25:00,52,0,0,0.45,35.05,-85.28,EG
2011-02-28,13:30:00,55,0,0,0.02,35.15,-85.28,EG
2011-02-28,13:30:00,60,0,0,0.05,35.13,-85.35,EG
2011-02-28,13:40:00,50,0,0,0.003,35.48,-85.02,EG
2011-02-28,13:40:00,52,0,0,0.01,35.12,-84.82,EG
2011-02-28,14:00:00,52,1,1,0.015,35.04,-84.67,EG
2011-02-28,14:05:00,58,0,0,0.012,35.1,-84.71,EG
2011-02-28,14:05:00,58,0,0,0.02,35.13,-84.73,EG
2011-02-28,14:05:00,58,0,0,0.02,35.1,-84.71,EG
2011-02-28,07:05:00,60,0,0,0.01,37.06,-84.62,EG
2011-02-28,07:05:00,60,0,0,0.025,37.03,-84.63,EG
2011-02-28,06:00:00,60,0,0,0.001,37.7,-83.99,EG
2011-02-28,06:05:00,55,0,0,0.003,37.7,-83.97,EG
2011-02-28,06:05:00,55,0,0,0.003,37.81,-83.92,EG
2011-02-28,06:05:00,55,0,0,0.002,37.82,-83.82,EG
2011-02-28,07:25:00,65,0,0,0.005,36.97,-84.04,EG
2011-02-28,03:39:00,52,0,0,0.001,38.37,-85.41,EG
2011-02-28,03:31:00,52,0,0,0,38.41,-85.59,EG
2011-02-28,05:04:00,54,0,0,0,37.45,-85.75,MG
2011-02-28,06:35:00,51,0,0,0,36.8,-85.43,MG
2011-02-28,03:35:00,56,0,0,0.001,38.34,-85.48,EG
2011-02-28,05:20:00,52,0,0,0.001,37.42,-85.4,EG
2011-02-28,05:45:00,52,0,0,0,36.97,-86.44,EG
2011-02-28,04:07:00,52,0,0,0,38.28,-84.98,EG
2011-02-28,03:48:00,52,0,0,0,38.28,-85.53,EG
2011-02-28,04:15:00,52,0,0,0,37.6,-86.54,EG
2011-02-28,05:15:00,50,0,0,0.015,40.12,-82.01,EG
2011-02-28,07:13:00,50,0,0,0.015,40.21,-80.12,EG
2011-02-28,07:00:00,50,0,0,0.015,40.02,-79.59,EG
2011-02-28,07:00:00,50,0,0,0.025,39.83,-79.64,EG
2011-02-28,07:10:00,50,0,0,0.015,40.07,-79.91,EG
2011-02-28,06:30:00,50,0,0,0.05,40.25,-80.21,EG
2011-02-28,06:30:00,50,0,0,0.025,40.23,-80.15,EG
2011-02-28,06:45:00,50,0,0,0.075,39.72,-80.22,EG
2011-03-08,14:19:00,50,0,0,0,31.51,-90.7,EG
2011-03-08,18:30:00,50,0,0,0,31.05,-89.63,EG
2011-03-08,19:14:00,52,0,0,0,31.52,-90.15,EG
2011-03-08,20:36:00,52,0,0,0,31.6,-89.87,EG
2011-03-09,00:34:00,52,0,0,0.02,31.95,-90.98,EG
2011-03-09,00:30:00,50,0,0,0.015,31.85,-91.09,EG
2011-02-28,13:30:00,50,0,0,0.005,34.97,-85.3,EG
2011-02-28,13:25:00,50,0,0,0.15,34.98,-85.42,EG
2011-02-28,13:53:00,50,0,0,0.06,34.97,-84.93,EG
2011-02-28,14:53:00,50,0,0,0.003,34.39,-85.09,EG
2011-02-28,14:17:00,50,0,0,0.01,34.83,-84.43,EG
2011-02-28,14:39:00,50,0,0,0.005,34.97,-83.92,EG
2011-02-28,14:30:00,50,0,0,0.01,34.97,-84.12,EG
2011-02-28,03:57:00,52,0,0,0.01,38.33,-85.17,EG
2011-02-28,04:12:00,56,0,0,0.025,38.33,-84.85,EG
2011-02-28,06:15:00,55,0,0,0.005,36.48,-87.84,EG
2011-02-28,06:10:00,55,0,0,0.025,36.11,-88.05,EG
2011-02-28,09:35:00,55,0,0,0.005,35.55,-86.11,EG
2011-02-28,14:59:00,50,0,0,0.005,34.38,-84.97,EG
2011-02-28,15:26:00,52,0,0,0.01,34.15,-84.93,EG
2011-02-28,15:26:00,51,1,0,0.5,34.32,-84.55,EG
2011-02-28,15:44:00,54,0,0,0,34.45,-84.26,MG
2011-02-28,16:25:00,50,0,0,0.02,34.34,-83.51,EG
2011-02-28,16:30:00,50,0,0,0.01,33.98,-83.9,EG
2011-02-28,16:03:00,50,0,0,0.05,34.42,-83.9,EG
2011-02-28,16:45:00,50,0,0,0.005,34.23,-83.32,EG
2011-03-09,01:29:00,52,0,0,0,32.06,-90.33,EG
2011-03-09,01:27:00,55,0,0,0.03,31.99,-90.36,EG
2011-03-09,02:08:00,52,0,0,0.015,32.3,-90.01,EG
2011-03-09,03:01:00,50,0,0,0,32.12,-89.52,EG
2011-03-09,03:30:00,57,0,0,0.005,31.71,-89.79,EG
2011-02-28,15:38:00,55,0,0,0,35.18,-82.78,EG
2011-02-28,15:40:00,55,0,0,0,35.77,-81.1,EG
2011-02-28,15:42:00,60,0,0,0,35.77,-81.08,EG
2011-02-28,15:56:00,60,0,0,0,35.7,-80.85,EG
2011-02-28,16:00:00,50,0,0,0,35.74,-80.73,EG
2011-02-28,17:22:00,50,0,0,0,35.11,-80.5,EG
2011-02-28,15:52:00,55,0,0,0,35.07,-82.6,EG
2011-02-28,16:18:00,55,0,0,0,34.82,-82.56,EG
2011-02-28,16:19:00,55,0,0,0,35.05,-82.09,EG
2011-02-28,16:34:00,60,0,0,0,34.81,-82.31,EG
2011-02-28,16:36:00,50,0,0,0,34.77,-82.32,EG
2011-02-28,16:44:00,50,0,0,0,34.64,-82.23,EG
2011-02-28,16:44:00,50,0,0,0,34.69,-82.19,EG
2011-02-28,13:00:00,50,0,0,0.002,36.15,-81.79,EG
2011-02-28,16:47:00,50,0,0,0,34.68,-82.16,EG
2011-02-28,16:48:00,50,0,0,0,35.11,-81.29,EG
2011-02-28,13:30:00,60,0,0,0.04,35.15,-85.28,EG
2011-02-28,16:54:00,50,0,0,0,34.56,-82.62,EG
2011-02-28,17:00:00,50,0,0,0,34.48,-82.7,EG
2011-02-28,17:14:00,50,0,0,0,34.31,-82.66,EG
2011-02-28,17:21:00,50,0,0,0,34.46,-82.19,EG
2011-02-28,17:22:00,55,0,0,0,34.3,-82.55,EG
